File: ursf2   13.11.19  02:45:17
Comment: ursf2
                    P1V325-L                                P1V322-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       0.925           0.000                   0.925         480.000            
       0.930           0.000                   0.930         474.240            
       0.935           0.000                   0.935         480.000            
       0.940           0.000                   0.940         474.240            
       0.945           0.000                   0.945         472.320            
       0.950           0.000                   0.950         474.240            
       0.955           0.000                   0.955         476.160            
       0.960           0.000                   0.960         472.320            
       0.965           0.000                   0.965         472.320            
       0.970           0.000                   0.970         468.480            
       0.975           0.000                   0.975         472.340            
       0.980           0.000                   0.980         466.070            
       0.985           0.000                   0.985         476.520            
       0.990           0.000                   0.990         468.160            
       0.995           0.000                   0.995         476.520            
       1.000           0.000                   1.000         478.610            
       1.005           0.000                   1.005         486.970            
       1.010           0.000                   1.010         493.240            
       1.015           0.000                   1.015         497.420            
       1.020           0.000                   1.020         509.960            
       1.025           0.000                   1.025         512.050            
       1.030           0.000                   1.030         516.230            
       1.035           0.000                   1.035         516.230            
       1.040           0.000                   1.040         522.500            
       1.045           0.000                   1.045         522.500            
       1.050           0.000                   1.050         525.800            
       1.055           0.000                   1.055         525.800            
       1.060           0.000                   1.060         525.800            
       1.065           0.000                   1.065         528.190            
       1.070           0.000                   1.070         530.580            
       1.075           0.000                   1.075         535.360            
       1.080           0.000                   1.080         540.140            
       1.085           0.000                   1.085         549.700            
       1.090           0.000                   1.090         554.480            
       1.095           0.000                   1.095         556.870            
       1.100           0.000                   1.100         566.430            
       1.105           0.000                   1.105         573.600            
       1.110           0.000                   1.110         583.160            
       1.115           0.000                   1.115         585.550            
       1.120           0.000                   1.120         597.500            
       1.125           0.000                   1.125         609.960            
       1.130           0.000                   1.130         609.960            
       1.135           0.000                   1.135         609.960            
       1.140           0.000                   1.140         618.240            
       1.145           0.000                   1.145         615.480            
       1.150           0.000                   1.150         623.760            
       1.155           0.000                   1.155         629.280            
       1.160           0.000                   1.160         634.800            
       1.165           0.000                   1.165         640.320            
       1.170           0.000                   1.170         648.600            
       1.175           0.000                   1.175         656.880            
       1.180           0.000                   1.180         662.400            
       1.185           0.000                   1.185         667.920            
       1.190           0.000                   1.190         681.720            
       1.195           0.000                   1.195         690.000            
       1.200           0.000                   1.200         704.700            
       1.205           0.000                   1.205         704.700            
       1.210           0.000                   1.210         707.600            
       1.215           0.000                   1.215         716.300            
       1.220           0.000                   1.220         722.100            
       1.225           0.000                   1.225         722.100            
       1.230           0.000                   1.230         719.200            
       1.235           0.000                   1.235         725.000            
       1.240           0.000                   1.240         713.400            
       1.245           0.000                   1.245         710.500            
       1.250           0.000                   1.250         704.700            
       1.255           0.000                   1.255         704.700            
       1.260           0.000                   1.260         690.200            
       1.265           0.000                   1.265         675.700            
       1.270           0.000                   1.270         661.200            
       1.275           0.000                   1.275         647.500            
       1.280           0.000                   1.280         619.010            
       1.285           0.000                   1.285         598.290            
       1.290           0.000                   1.290         577.570            
       1.295           0.000                   1.295         556.850            
       1.300           0.000                   1.300         533.540            
       1.305           0.000                   1.305         494.690            
       1.310           0.000                   1.310         463.610            
       1.315           0.000                   1.315         416.990            
       1.320           0.000                   1.320         365.190            
       1.325           0.000                   1.325         318.570            
       1.330           0.000                   1.330         259.000            
       1.335           0.000                   1.335         194.250            
       1.340           0.000                   1.340         139.860            
       1.345           0.000                   1.345          82.880            
       1.350           0.000                   1.350          62.500            
       1.355           0.000                   1.355           5.000            
       1.360           0.000                   1.360           0.000            
       1.365           0.000                   1.365           0.000            
       1.370           0.000                   1.370           0.000            
       1.375           0.000                   1.375           0.000            
       1.380           0.000                   1.380           0.000            
       1.385           0.000                   1.385           0.000            
       1.390           0.000                   1.390           0.000            
       1.395           0.000                   1.395           0.000            
       1.400           0.000                   1.400           0.000            
       1.405           0.000                   1.405           0.000            
       1.410           0.000                   1.410           0.000            
       1.415           0.000                   1.415           0.000            
       1.420           0.000                   1.420           0.000            
       1.425           0.000                   1.425           0.000            
       1.430           0.000                   1.430           0.000            
       1.435           0.000                   1.435           0.000            
       1.440           0.000                   1.440           0.000            
       1.445           0.000                   1.445           0.000            
       1.450           0.000                   1.450           0.000            
       1.455           0.000                   1.455           0.000            
       1.460           0.000                   1.460           0.000            
       1.465           0.000                   1.465           0.000            
       1.470           0.000                   1.470           0.000            
       1.475           0.000                   1.475           0.000            
       1.480           0.000                   1.480           0.000            
       1.485           0.000                   1.485           0.000            
       1.490           0.000                   1.490           0.000            
       1.495           0.000                   1.495           0.000            
       1.500           0.000                   1.500           0.000            
       1.505           0.000                   1.505           0.000            
       1.510           0.000                   1.510           0.000            
       1.515           0.000                   1.515           0.000            
       1.520           0.000                   1.520           0.000            
       1.525           0.000                   1.525           0.000            
       1.530           0.000                   1.530           0.000            
       1.535           0.000                   1.535           0.000            
       1.540           0.000                   1.540           0.000            
       1.545           0.000                   1.545           0.000            
       1.550           0.000                   1.550           0.000            
       1.555           0.000                   1.555           0.000            
       1.560           0.000                   1.560           0.000            
       1.565           0.000                   1.565           0.000            
       1.570           0.000                   1.570           0.000            
       1.575           0.000                   1.575           0.000            
       1.580           0.000                   1.580           0.000            
       1.585           0.000                   1.585           0.000            
       1.590           0.000                   1.590           0.000            
       1.595           0.000                   1.595          44.280            
       1.600           0.000                   1.600         391.140            
       1.605           0.000                   1.605         612.540            
       1.610           0.000                   1.610         597.780            
       1.615           0.000                   1.615         634.680            
       1.620           0.000                   1.620         760.140            
       1.625           0.000                   1.625        1313.640            
       1.630           0.000                   1.630        1808.100            
       1.635           0.000                   1.635        1845.000            
       1.640           0.000                   1.640        1660.500            
       1.645           0.000                   1.645        1431.720            
       1.650           0.000                   1.650        1230.000            
       1.655           0.000                   1.655        1092.240            
       1.660           0.000                   1.660        1003.680            
       1.665           0.000                   1.665         988.920            
       1.670           0.000                   1.670        1013.520            
       1.675           0.000                   1.675        1028.280            
       1.680           0.000                   1.680        1028.280            
       1.685           0.000                   1.685        1038.120            
       1.690           0.000                   1.690        1047.960            
       1.695           0.000                   1.695        1057.800            
       1.700           0.000                   1.700        1062.720            
       1.705           0.000                   1.705        1067.640            
       1.710           0.000                   1.710        1077.480            
       1.715           0.000                   1.715        1077.480            
       1.720           0.000                   1.720        1077.480            
       1.725           0.000                   1.725        1070.000            
       1.730           0.000                   1.730        1035.760            
       1.735           0.000                   1.735        1001.520            
       1.740           0.000                   1.740         984.400            
       1.745           0.000                   1.745         950.160            
       1.750           0.000                   1.750         920.200            
       1.755           0.000                   1.755         898.800            
       1.760           0.000                   1.760         877.400            
       1.765           0.000                   1.765         864.560            
       1.770           0.000                   1.770         851.720            
       1.775           0.000                   1.775         838.880            
       1.780           0.000                   1.780         830.320            
       1.785           0.000                   1.785         813.200            
       1.790           0.000                   1.790         804.640            
       1.795           0.000                   1.795         800.360            
       1.800           0.000                   1.800         800.000            
       1.805           0.000                   1.805         793.600            
       1.810           0.000                   1.810         771.200            
       1.815           0.000                   1.815         758.400            
       1.820           0.000                   1.820         745.600            
       1.825           0.000                   1.825         729.600            
       1.830           0.000                   1.830         720.000            
       1.835           0.000                   1.835         704.000            
       1.840           0.000                   1.840         688.000            
       1.845           0.000                   1.845         678.400            
       1.850           0.000                   1.850         668.800            
       1.855           0.000                   1.855         665.600            
       1.860           0.000                   1.860         659.200            
       1.865           0.000                   1.865         649.600            
       1.870           0.000                   1.870         643.200            
       1.875           0.000                   1.875         640.000            
       1.880           0.000                   1.880         637.440            
       1.885           0.000                   1.885         624.640            
       1.890           0.000                   1.890         614.400            
       1.895           0.000                   1.895         601.600            
       1.900           0.000                   1.900         593.920            
       1.905           0.000                   1.905         583.680            
       1.910           0.000                   1.910         576.000            
       1.915           0.000                   1.915         565.760            
       1.920           0.000                   1.920         563.200            
       1.925           0.000                   1.925         555.520            
       1.930           0.000                   1.930         547.840            
       1.935           0.000                   1.935         537.600            
       1.940           0.000                   1.940         532.480            
       1.945           0.000                   1.945         529.920            
       1.950           0.000                   1.950         527.500            
       1.955           0.000                   1.955         510.620            
       1.960           0.000                   1.960         504.290            
       1.965           0.000                   1.965         497.960            
       1.970           0.000                   1.970         495.850            
       1.975           0.000                   1.975         489.520            
       1.980           0.000                   1.980         493.740            
       1.985           0.000                   1.985         487.410            
       1.990           0.000                   1.990         481.080            
       1.995           0.000                   1.995         478.970            
       2.000           0.000                   2.000         478.970            
       2.005           0.000                   2.005         483.190            
       2.010           0.000                   2.010         474.750            
       2.015           0.000                   2.015         468.420            
       2.020           0.000                   2.020         466.310            
       2.025           0.000                   2.025         470.000            
       2.030           0.000                   2.030         462.480            
       2.035           0.000                   2.035         456.840            
       2.040           0.000                   2.040         454.960            
       2.045           0.000                   2.045         456.840            
       2.050           0.000                   2.050         458.720            
       2.055           0.000                   2.055         456.840            
       2.060           0.000                   2.060         456.840            
       2.065           0.000                   2.065         464.360            
       2.070           0.000                   2.070         456.840            
       2.075           0.000                   2.075         458.720            
       2.080           0.000                   2.080         458.720            
       2.085           0.000                   2.085         462.480            
       2.090           0.000                   2.090         464.360            
       2.095           0.000                   2.095         464.360            
       2.100           0.000                   2.100         471.770            
       2.105           0.000                   2.105         466.040            
       2.110           0.000                   2.110         469.860            
       2.115           0.000                   2.115         469.860            
       2.120           0.000                   2.120         469.860            
       2.125           0.000                   2.125         469.860            
       2.130           0.000                   2.130         471.770            
       2.135           0.000                   2.135         477.500            
       2.140           0.000                   2.140         466.040            
       2.145           0.000                   2.145         471.770            
       2.150           0.000                   2.150         466.040            
       2.155           0.000                   2.155         466.040            
       2.160           0.000                   2.160         471.770            
       2.165           0.000                   2.165         471.770            
       2.170           0.000                   2.170         469.860            
       2.175           0.000                   2.175         476.160            
       2.180           0.000                   2.180         472.320            
       2.185           0.000                   2.185         474.240            
       2.190           0.000                   2.190         468.480            
       2.195           0.000                   2.195         476.160            
       2.200           0.000                   2.200         480.000            
       2.205           0.000                   2.205         474.240            
       2.210           0.000                   2.210         480.000            
       2.215           0.000                   2.215         474.240            
       2.220           0.000                   2.220         480.000            
       2.225           0.000                   2.225         468.480            
       2.230           0.000                   2.230         474.240            
       2.235           0.000                   2.235         474.240            
       2.240           0.000                   2.240         466.560            
       2.245           0.000                   2.245         466.560            
       2.250           0.000                   2.250         480.000            
       2.255           0.000                   2.255         466.560            
       2.260           0.000                   2.260         464.640            
       2.265           0.000                   2.265         468.480            
       2.270           0.000                   2.270         464.640            
       2.275           0.000                   2.275         464.640            
       2.280           0.000                   2.280         468.480            
       2.285           0.000                   2.285         466.560            
       2.290           0.000                   2.290         464.640            
       2.295           0.000                   2.295         466.560            
       2.300           0.000                   2.300         460.800            
       2.305           0.000                   2.305         466.560            
       2.310           0.000                   2.310         464.640            
       2.315           0.000                   2.315         460.800            
       2.320           0.000                   2.320         464.640            
       2.325           0.000                   2.325         468.330            
       2.330           0.000                   2.330         468.330            
       2.335           0.000                   2.335         468.330            
       2.340           0.000                   2.340         472.350            
       2.345           0.000                   2.345         474.360            
       2.350           0.000                   2.350         476.370            
       2.355           0.000                   2.355         476.370            
       2.360           0.000                   2.360         478.380            
       2.365           0.000                   2.365         484.410            
       2.370           0.000                   2.370         484.410            
       2.375           0.000                   2.375         492.450            
       2.380           0.000                   2.380         492.450            
       2.385           0.000                   2.385         494.460            
       2.390           0.000                   2.390         502.500            
       2.395           0.000                   2.395         502.500            
       2.400           0.000                   2.400         509.600            
       2.405           0.000                   2.405         505.440            
       2.410           0.000                   2.410         505.440            
       2.415           0.000                   2.415         509.600            
       2.420           0.000                   2.420         509.600            
       2.425           0.000                   2.425         513.760            
       2.430           0.000                   2.430         509.600            
       2.435           0.000                   2.435         513.760            
       2.440           0.000                   2.440         513.760            
       2.445           0.000                   2.445         511.680            
       2.450           0.000                   2.450         520.000            
       2.455           0.000                   2.455         511.680            
       2.460           0.000                   2.460         511.680            
       2.465           0.000                   2.465         511.680            
       2.470           0.000                   2.470         513.760            
       2.475           0.000                   2.475         520.000            
       2.480           0.000                   2.480         511.680            
       2.485           0.000                   2.485         505.440            
       2.490           0.000                   2.490         503.360            
       2.495           0.000                   2.495         503.360            
       2.500           0.000                   2.500         501.280            
       2.505           0.000                   2.505         505.440            
       2.510           0.000                   2.510         503.360            
       2.515           0.000                   2.515         503.360            
       2.520           0.000                   2.520         497.120            
       2.525           0.000                   2.525         497.120            
       2.530           0.000                   2.530         497.120            
       2.535           0.000                   2.535         492.960            
       2.540           0.000                   2.540         492.960            
       2.545           0.000                   2.545         488.800            
       2.550           0.000                   2.550         495.000            
       2.555           0.000                   2.555         487.080            
       2.560           0.000                   2.560         483.120            
       2.565           0.000                   2.565         483.120            
       2.570           0.000                   2.570         483.120            
       2.575           0.000                   2.575         481.140            
       2.580           0.000                   2.580         479.160            
       2.585           0.000                   2.585         477.180            
       2.590           0.000                   2.590         473.220            
       2.595           0.000                   2.595         477.180            
       2.600           0.000                   2.600         477.180            
       2.605           0.000                   2.605         469.260            
       2.610           0.000                   2.610         473.220            
       2.615           0.000                   2.615         471.240            
       2.620           0.000                   2.620         469.260            
       2.625           0.000                   2.625         477.500            
       2.630           0.000                   2.630         469.860            
       2.635           0.000                   2.635         471.770            
       2.640           0.000                   2.640         466.040            
       2.645           0.000                   2.645         469.860            
       2.650           0.000                   2.650         469.860            
       2.655           0.000                   2.655         462.220            
       2.660           0.000                   2.660         462.220            
       2.665           0.000                   2.665         471.770            
       2.670           0.000                   2.670         464.130            
       2.675           0.000                   2.675         464.130            
       2.680           0.000                   2.680         458.400            
       2.685           0.000                   2.685         458.400            
       2.690           0.000                   2.690         456.490            
       2.695           0.000                   2.695         450.760            
       2.700           0.000                   2.700         462.500            
       2.705           0.000                   2.705         456.950            
       2.710           0.000                   2.710         458.800            
       2.715           0.000                   2.715         451.400            
       2.720           0.000                   2.720         458.800            
       2.725           0.000                   2.725         458.800            
       2.730           0.000                   2.730         453.250            
       2.735           0.000                   2.735         458.800            
       2.740           0.000                   2.740         456.950            
       2.745           0.000                   2.745         458.800            
       2.750           0.000                   2.750         458.800            
       2.755           0.000                   2.755         456.950            
       2.760           0.000                   2.760         458.800            
       2.765           0.000                   2.765         456.950            
       2.770           0.000                   2.770         456.950            
       2.775           0.000                   2.775         467.400            
       2.780           0.000                   2.780         459.800            
       2.785           0.000                   2.785         461.700            
       2.790           0.000                   2.790         461.700            
       2.795           0.000                   2.795         459.800            
       2.800           0.000                   2.800         459.800            
       2.805           0.000                   2.805         461.700            
       2.810           0.000                   2.810         461.700            
       2.815           0.000                   2.815         461.700            
       2.820           0.000                   2.820         467.400            
       2.825           0.000                   2.825         461.700            
       2.830           0.000                   2.830         461.700            
       2.835           0.000                   2.835         467.400            
       2.840           0.000                   2.840         467.400            
       2.845           0.000                   2.845         475.000            
       2.850           0.000                   2.850         486.420            
       2.855           0.000                   2.855         482.400            
       2.860           0.000                   2.860         482.400            
       2.865           0.000                   2.865         482.400            
       2.870           0.000                   2.870         484.410            
       2.875           0.000                   2.875         486.420            
       2.880           0.000                   2.880         492.450            
       2.885           0.000                   2.885         494.460            
       2.890           0.000                   2.890         496.470            
       2.895           0.000                   2.895         498.480            
       2.900           0.000                   2.900         496.470            
       2.905           0.000                   2.905         498.480            
       2.910           0.000                   2.910         502.500            
       2.915           0.000                   2.915         498.480            
       2.920           0.000                   2.920         502.500            
       2.925           0.000                   2.925         507.500            
       2.930           0.000                   2.930         497.350            
       2.935           0.000                   2.935         499.380            
       2.940           0.000                   2.940         497.350            
       2.945           0.000                   2.945         497.350            
       2.950           0.000                   2.950         499.380            
       2.955           0.000                   2.955         501.410            
       2.960           0.000                   2.960         497.350            
       2.965           0.000                   2.965         507.500            
       2.970           0.000                   2.970         503.440            
       2.975           0.000                   2.975         503.440            
       2.980           0.000                   2.980         501.410            
       2.985           0.000                   2.985         497.350            
       2.990           0.000                   2.990         501.410            
       2.995           0.000                   2.995         501.410            
       3.000           0.000                   3.000         507.500            
       3.005           0.000                   3.005         499.380            
       3.010           0.000                   3.010         497.350            
       3.015           0.000                   3.015         497.350            
       3.020           0.000                   3.020         507.500            
       3.025           0.000                   3.025         497.350            
       3.030           0.000                   3.030         489.230            
       3.035           0.000                   3.035         491.260            
       3.040           0.000                   3.040         489.230            
       3.045           0.000                   3.045         487.200            
       3.050           0.000                   3.050         491.260            
       3.055           0.000                   3.055         487.200            
       3.060           0.000                   3.060         489.230            
       3.065           0.000                   3.065         481.110            
       3.070           0.000                   3.070         489.230            
       3.075           0.000                   3.075         500.000            
       3.080           0.000                   3.080         490.000            
       3.085           0.000                   3.085         486.000            
       3.090           0.000                   3.090         484.000            
       3.095           0.000                   3.095         490.000            
       3.100           0.000                   3.100         486.000            
       3.105           0.000                   3.105         490.000            
       3.110           0.000                   3.110         486.000            
       3.115           0.000                   3.115         484.000            
       3.120           0.000                   3.120         486.000            
       3.125           0.000                   3.125         492.000            
       3.130           0.000                   3.130         486.000            
       3.135           0.000                   3.135         490.000            
       3.140           0.000                   3.140         490.000            
       3.145           0.000                   3.145         490.000            
       3.150           0.000                   3.150         496.000            
       3.155           0.000                   3.155         490.000            
       3.160           0.000                   3.160         490.000            
       3.165           0.000                   3.165         492.000            
       3.170           0.000                   3.170         494.000            
       3.175           0.000                   3.175         500.000            
       3.180           0.000                   3.180         494.000            
       3.185           0.000                   3.185         500.000            
       3.190           0.000                   3.190         496.000            
       3.195           0.000                   3.195         492.000            
       3.200           0.000                   3.200         494.000            
       3.205           0.000                   3.205         496.000            
       3.210           0.000                   3.210         492.000            
       3.215           0.000                   3.215         494.000            
       3.220           0.000                   3.220         500.000            
       3.225           0.000                   3.225         502.500            
       3.230           0.000                   3.230         498.480            
       3.235           0.000                   3.235         494.460            
       3.240           0.000                   3.240         494.460            
       3.245           0.000                   3.245         494.460            
       3.250           0.000                   3.250         496.470            
       3.255           0.000                   3.255         494.460            
       3.260           0.000                   3.260         496.470            
       3.265           0.000                   3.265         496.470            
       3.270           0.000                   3.270         494.460            
       3.275           0.000                   3.275         494.460            
       3.280           0.000                   3.280         494.460            
       3.285           0.000                   3.285         488.430            
       3.290           0.000                   3.290         494.460            
       3.295           0.000                   3.295         494.460            
       3.300           0.000                   3.300         503.880            
       3.305           0.000                   3.305         499.800            
       3.310           0.000                   3.310         499.800            
       3.315           0.000                   3.315         499.800            
       3.320           0.000                   3.320         501.840            
       3.325           0.000                   3.325         501.840            
       3.330           0.000                   3.330         499.800            
       3.335           0.000                   3.335         495.720            
       3.340           0.000                   3.340         495.720            
       3.345           0.000                   3.345         493.680            
       3.350           0.000                   3.350         493.680            
       3.355           0.000                   3.355         491.640            
       3.360           0.000                   3.360         510.000            
       3.365           0.000                   3.365         495.720            
       3.370           0.000                   3.370         493.680            
       3.375           0.000                   3.375         502.500            
       3.380           0.000                   3.380         496.470            
       3.385           0.000                   3.385         494.460            
       3.390           0.000                   3.390         488.430            
       3.395           0.000                   3.395         492.450            
       3.400           0.000                   3.400         492.450            
       3.405           0.000                   3.405         488.430            
       3.410           0.000                   3.410         488.430            
       3.415           0.000                   3.415         494.460            
       3.420           0.000                   3.420         492.450            
       3.425           0.000                   3.425         486.420            
       3.430           0.000                   3.430         488.430            
       3.435           0.000                   3.435         488.430            
       3.440           0.000                   3.440         486.420            
       3.445           0.000                   3.445         492.450            
       3.450           0.000                   3.450         497.500            
       3.455           0.000                   3.455         491.530            
       3.460           0.000                   3.460         489.540            
       3.465           0.000                   3.465         489.540            
       3.470           0.000                   3.470         485.560            
       3.475           0.000                   3.475         485.560            
       3.480           0.000                   3.480         485.560            
       3.485           0.000                   3.485         485.560            
       3.490           0.000                   3.490         489.540            
       3.495           0.000                   3.495         485.560            
       3.500           0.000                   3.500         485.560            
       3.505           0.000                   3.505         489.540            
       3.510           0.000                   3.510         489.540            
       3.515           0.000                   3.515         489.540            
       3.520           0.000                   3.520         491.530            
       3.525           0.000                   3.525         498.940            
       3.530           0.000                   3.530         496.920            
       3.535           0.000                   3.535         494.900            
       3.540           0.000                   3.540         494.900            
       3.545           0.000                   3.545         498.940            
       3.550           0.000                   3.550         496.920            
       3.555           0.000                   3.555         500.960            
       3.560           0.000                   3.560         505.000            
       3.565           0.000                   3.565         505.000            
       3.570           0.000                   3.570         500.960            
       3.575           0.000                   3.575         498.940            
       3.580           0.000                   3.580         498.940            
       3.585           0.000                   3.585         500.960            
       3.590           0.000                   3.590         498.940            
       3.595           0.000                   3.595         500.960            
       3.600           0.000                   3.600         507.500            
       3.605           0.000                   3.605         499.380            
       3.610           0.000                   3.610         501.410            
       3.615           0.000                   3.615         499.380            
       3.620           0.000                   3.620         497.350            
       3.625           0.000                   3.625         501.410            
       3.630           0.000                   3.630         501.410            
