File: ulsf2   13.11.19  02:49:08
Comment: ulsf2
                    P1V325-L                                P1V322-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       1.835         452.250                   1.835           0.000            
       1.840         446.220                   1.840           0.000            
       1.845         438.180                   1.845           0.000            
       1.850         434.160                   1.850           0.000            
       1.855         432.150                   1.855           0.000            
       1.860         428.130                   1.860           0.000            
       1.865         428.130                   1.865           0.000            
       1.870         424.110                   1.870           0.000            
       1.875         427.500                   1.875           0.000            
       1.880         413.820                   1.880           0.000            
       1.885         422.370                   1.885           0.000            
       1.890         418.950                   1.890           0.000            
       1.895         413.820                   1.895           0.000            
       1.900         413.820                   1.900           0.000            
       1.905         412.110                   1.905           0.000            
       1.910         413.820                   1.910           0.000            
       1.915         406.980                   1.915           0.000            
       1.920         412.110                   1.920           0.000            
       1.925         408.690                   1.925           0.000            
       1.930         412.110                   1.930           0.000            
       1.935         417.240                   1.935           0.000            
       1.940         417.240                   1.940           0.000            
       1.945         413.820                   1.945           0.000            
       1.950         415.860                   1.950           0.000            
       1.955         412.380                   1.955           0.000            
       1.960         414.120                   1.960           0.000            
       1.965         415.860                   1.965           0.000            
       1.970         419.340                   1.970           0.000            
       1.975         419.340                   1.975           0.000            
       1.980         421.080                   1.980           0.000            
       1.985         424.560                   1.985           0.000            
       1.990         424.560                   1.990           0.000            
       1.995         431.520                   1.995           0.000            
       2.000         426.300                   2.000           0.000            
       2.005         435.000                   2.005           0.000            
       2.010         431.520                   2.010           0.000            
       2.015         435.000                   2.015           0.000            
       2.020         435.000                   2.020           0.000            
       2.025         442.500                   2.025           0.000            
       2.030         433.650                   2.030           0.000            
       2.035         437.190                   2.035           0.000            
       2.040         433.650                   2.040           0.000            
       2.045         438.960                   2.045           0.000            
       2.050         437.190                   2.050           0.000            
       2.055         431.880                   2.055           0.000            
       2.060         437.190                   2.060           0.000            
       2.065         437.190                   2.065           0.000            
       2.070         433.650                   2.070           0.000            
       2.075         431.880                   2.075           0.000            
       2.080         431.880                   2.080           0.000            
       2.085         433.650                   2.085           0.000            
       2.090         431.880                   2.090           0.000            
       2.095         438.960                   2.095           0.000            
       2.100         443.450                   2.100           0.000            
       2.105         439.830                   2.105           0.000            
       2.110         439.830                   2.110           0.000            
       2.115         441.640                   2.115           0.000            
       2.120         443.450                   2.120           0.000            
       2.125         447.070                   2.125           0.000            
       2.130         441.640                   2.130           0.000            
       2.135         448.880                   2.135           0.000            
       2.140         447.070                   2.140           0.000            
       2.145         447.070                   2.145           0.000            
       2.150         448.880                   2.150           0.000            
       2.155         447.070                   2.155           0.000            
       2.160         452.500                   2.160           0.000            
       2.165         447.070                   2.165           0.000            
       2.170         452.500                   2.170           0.000            
       2.175         456.280                   2.175           0.000            
       2.180         454.410                   2.180           0.000            
       2.185         454.410                   2.185           0.000            
       2.190         454.410                   2.190           0.000            
       2.195         456.280                   2.195           0.000            
       2.200         458.150                   2.200           0.000            
       2.205         458.150                   2.205           0.000            
       2.210         458.150                   2.210           0.000            
       2.215         463.760                   2.215           0.000            
       2.220         461.890                   2.220           0.000            
       2.225         463.760                   2.225           0.000            
       2.230         467.500                   2.230           0.000            
       2.235         467.500                   2.235           0.000            
       2.240         463.760                   2.240           0.000            
       2.245         467.500                   2.245           0.000            
       2.250         475.000                   2.250           0.000            
       2.255         463.600                   2.255           0.000            
       2.260         467.400                   2.260           0.000            
       2.265         463.600                   2.265           0.000            
       2.270         467.400                   2.270           0.000            
       2.275         467.400                   2.275           0.000            
       2.280         471.200                   2.280           0.000            
       2.285         463.600                   2.285           0.000            
       2.290         463.600                   2.290           0.000            
       2.295         461.700                   2.295           0.000            
       2.300         463.600                   2.300           0.000            
       2.305         463.600                   2.305           0.000            
       2.310         459.800                   2.310           0.000            
       2.315         459.800                   2.315           0.000            
       2.320         456.000                   2.320           0.000            
       2.325         465.000                   2.325           0.000            
       2.330         453.840                   2.330           0.000            
       2.335         453.840                   2.335           0.000            
       2.340         451.980                   2.340           0.000            
       2.345         451.980                   2.345           0.000            
       2.350         455.700                   2.350           0.000            
       2.355         453.840                   2.355           0.000            
       2.360         453.840                   2.360           0.000            
       2.365         448.260                   2.365           0.000            
       2.370         448.260                   2.370           0.000            
       2.375         451.980                   2.375           0.000            
       2.380         448.260                   2.380           0.000            
       2.385         448.260                   2.385           0.000            
       2.390         448.260                   2.390           0.000            
       2.395         444.540                   2.395           0.000            
       2.400         452.010                   2.400           0.000            
       2.405         446.520                   2.405           0.000            
       2.410         441.030                   2.410           0.000            
       2.415         441.030                   2.415           0.000            
       2.420         441.030                   2.420           0.000            
       2.425         439.200                   2.425           0.000            
       2.430         439.200                   2.430           0.000            
       2.435         441.030                   2.435           0.000            
       2.440         446.520                   2.440           0.000            
       2.445         446.520                   2.445           0.000            
       2.450         448.350                   2.450           0.000            
       2.455         453.840                   2.455           0.000            
       2.460         452.010                   2.460           0.000            
       2.465         453.840                   2.465           0.000            
       2.470         457.500                   2.470           0.000            
       2.475         462.480                   2.475           0.000            
       2.480         458.720                   2.480           0.000            
       2.485         458.720                   2.485           0.000            
       2.490         462.480                   2.490           0.000            
       2.495         464.360                   2.495           0.000            
       2.500         458.720                   2.500           0.000            
       2.505         464.360                   2.505           0.000            
       2.510         466.240                   2.510           0.000            
       2.515         470.000                   2.515           0.000            
       2.520         470.000                   2.520           0.000            
       2.525         464.360                   2.525           0.000            
       2.530         466.240                   2.530           0.000            
       2.535         470.000                   2.535           0.000            
       2.540         466.240                   2.540           0.000            
       2.545         464.360                   2.545           0.000            
       2.550         470.000                   2.550           0.000            
       2.555         462.480                   2.555           0.000            
       2.560         458.720                   2.560           0.000            
       2.565         454.960                   2.565           0.000            
       2.570         456.840                   2.570           0.000            
       2.575         451.200                   2.575           0.000            
       2.580         454.960                   2.580           0.000            
       2.585         451.200                   2.585           0.000            
       2.590         451.200                   2.590           0.000            
       2.595         449.320                   2.595           0.000            
       2.600         447.440                   2.600           0.000            
       2.605         449.320                   2.605           0.000            
       2.610         449.320                   2.610           0.000            
       2.615         449.320                   2.615           0.000            
       2.620         449.320                   2.620           0.000            
       2.625         456.840                   2.625           0.000            
       2.630         454.960                   2.630           0.000            
       2.635         456.840                   2.635           0.000            
       2.640         454.960                   2.640           0.000            
       2.645         454.960                   2.645           0.000            
       2.650         456.840                   2.650           0.000            
       2.655         456.840                   2.655           0.000            
       2.660         456.840                   2.660           0.000            
       2.665         458.720                   2.665           0.000            
       2.670         462.480                   2.670           0.000            
       2.675         462.480                   2.675           0.000            
       2.680         466.240                   2.680           0.000            
       2.685         462.480                   2.685           0.000            
       2.690         466.240                   2.690           0.000            
       2.695         470.000                   2.695           0.000            
       2.700         473.680                   2.700           0.000            
       2.705         466.040                   2.705           0.000            
       2.710         473.680                   2.710           0.000            
       2.715         473.680                   2.715           0.000            
       2.720         471.770                   2.720           0.000            
       2.725         469.860                   2.725           0.000            
       2.730         477.500                   2.730           0.000            
       2.735         471.770                   2.735           0.000            
       2.740         469.860                   2.740           0.000            
       2.745         471.770                   2.745           0.000            
       2.750         469.860                   2.750           0.000            
       2.755         469.860                   2.755           0.000            
       2.760         464.130                   2.760           0.000            
       2.765         464.130                   2.765           0.000            
       2.770         462.220                   2.770           0.000            
       2.775         472.500                   2.775           0.000            
       2.780         464.940                   2.780           0.000            
       2.785         461.160                   2.785           0.000            
       2.790         466.830                   2.790           0.000            
       2.795         464.940                   2.795           0.000            
       2.800         464.940                   2.800           0.000            
       2.805         464.940                   2.805           0.000            
       2.810         461.160                   2.810           0.000            
       2.815         466.830                   2.815           0.000            
       2.820         464.940                   2.820           0.000            
       2.825         466.830                   2.825           0.000            
       2.830         464.940                   2.830           0.000            
       2.835         466.830                   2.835           0.000            
       2.840         464.940                   2.840           0.000            
       2.845         461.160                   2.845           0.000            
       2.850         467.500                   2.850           0.000            
       2.855         463.760                   2.855           0.000            
       2.860         463.760                   2.860           0.000            
       2.865         461.890                   2.865           0.000            
       2.870         461.890                   2.870           0.000            
       2.875         461.890                   2.875           0.000            
       2.880         461.890                   2.880           0.000            
       2.885         461.890                   2.885           0.000            
       2.890         458.150                   2.890           0.000            
       2.895         456.280                   2.895           0.000            
       2.900         454.410                   2.900           0.000            
       2.905         454.410                   2.905           0.000            
       2.910         456.280                   2.910           0.000            
       2.915         456.280                   2.915           0.000            
       2.920         458.150                   2.920           0.000            
       2.925         465.000                   2.925           0.000            
       2.930         455.700                   2.930           0.000            
       2.935         455.700                   2.935           0.000            
       2.940         459.420                   2.940           0.000            
       2.945         455.700                   2.945           0.000            
       2.950         455.700                   2.950           0.000            
       2.955         453.840                   2.955           0.000            
       2.960         451.980                   2.960           0.000            
       2.965         446.400                   2.965           0.000            
       2.970         453.840                   2.970           0.000            
       2.975         451.980                   2.975           0.000            
       2.980         451.980                   2.980           0.000            
       2.985         448.260                   2.985           0.000            
       2.990         455.700                   2.990           0.000            
       2.995         448.260                   2.995           0.000            
       3.000         456.280                   3.000           0.000            
       3.005         454.410                   3.005           0.000            
       3.010         456.280                   3.010           0.000            
       3.015         454.410                   3.015           0.000            
       3.020         454.410                   3.020           0.000            
       3.025         458.150                   3.025           0.000            
       3.030         458.150                   3.030           0.000            
       3.035         461.890                   3.035           0.000            
       3.040         461.890                   3.040           0.000            
       3.045         467.500                   3.045           0.000            
       3.050         463.760                   3.050           0.000            
       3.055         458.150                   3.055           0.000            
       3.060         461.890                   3.060           0.000            
       3.065         467.500                   3.065           0.000            
       3.070         463.760                   3.070           0.000            
       3.075         467.500                   3.075           0.000            
       3.080         458.150                   3.080           0.000            
       3.085         461.890                   3.085           0.000            
       3.090         456.280                   3.090           0.000            
       3.095         458.150                   3.095           0.000            
       3.100         458.150                   3.100           0.000            
       3.105         456.280                   3.105           0.000            
       3.110         456.280                   3.110           0.000            
       3.115         456.280                   3.115           0.000            
       3.120         456.280                   3.120           0.000            
       3.125         456.280                   3.125           0.000            
       3.130         456.280                   3.130           0.000            
       3.135         454.410                   3.135           0.000            
       3.140         450.670                   3.140           0.000            
       3.145         456.280                   3.145           0.000            
       3.150         460.000                   3.150           0.000            
       3.155         450.800                   3.155           0.000            
       3.160         454.480                   3.160           0.000            
       3.165         454.480                   3.165           0.000            
       3.170         450.800                   3.170           0.000            
       3.175         454.480                   3.175           0.000            
       3.180         448.960                   3.180           0.000            
       3.185         448.960                   3.185           0.000            
       3.190         448.960                   3.190           0.000            
       3.195         447.120                   3.195           0.000            
       3.200         447.120                   3.200           0.000            
       3.205         454.480                   3.205           0.000            
       3.210         443.440                   3.210           0.000            
       3.215         443.440                   3.215           0.000            
       3.220         443.440                   3.220           0.000            
       3.225         447.500                   3.225           0.000            
       3.230         438.550                   3.230           0.000            
       3.235         443.920                   3.235           0.000            
       3.240         443.920                   3.240           0.000            
       3.245         442.130                   3.245           0.000            
       3.250         442.130                   3.250           0.000            
       3.255         443.920                   3.255           0.000            
       3.260         443.920                   3.260           0.000            
       3.265         442.130                   3.265           0.000            
       3.270         443.920                   3.270           0.000            
       3.275         436.760                   3.275           0.000            
       3.280         443.920                   3.280           0.000            
       3.285         447.500                   3.285           0.000            
       3.290         443.920                   3.290           0.000            
       3.295         443.920                   3.295           0.000            
       3.300         450.800                   3.300           0.000            
       3.305         443.440                   3.305           0.000            
       3.310         447.120                   3.310           0.000            
       3.315         448.960                   3.315           0.000            
       3.320         454.480                   3.320           0.000            
       3.325         454.480                   3.325           0.000            
       3.330         448.960                   3.330           0.000            
       3.335         454.480                   3.335           0.000            
       3.340         460.000                   3.340           0.000            
       3.345         456.320                   3.345           0.000            
       3.350         460.000                   3.350           0.000            
       3.355         456.320                   3.355           0.000            
       3.360         456.320                   3.360           0.000            
       3.365         454.480                   3.365           0.000            
       3.370         450.800                   3.370           0.000            
       3.375         461.280                   3.375           0.000            
       3.380         453.840                   3.380           0.000            
       3.385         455.700                   3.385           0.000            
       3.390         453.840                   3.390           0.000            
       3.395         459.420                   3.395           0.000            
       3.400         459.420                   3.400           0.000            
       3.405         455.700                   3.405           0.000            
       3.410         459.420                   3.410           0.000            
       3.415         455.700                   3.415           0.000            
       3.420         465.000                   3.420           0.000            
       3.425         459.420                   3.425           0.000            
       3.430         459.420                   3.430           0.000            
       3.435         459.420                   3.435           0.000            
       3.440         459.420                   3.440           0.000            
       3.445         461.280                   3.445           0.000            
       3.450         465.000                   3.450           0.000            
       3.455         455.700                   3.455           0.000            
       3.460         455.700                   3.460           0.000            
       3.465         451.980                   3.465           0.000            
       3.470         448.260                   3.470           0.000            
       3.475         446.400                   3.475           0.000            
       3.480         448.260                   3.480           0.000            
       3.485         446.400                   3.485           0.000            
       3.490         448.260                   3.490           0.000            
       3.495         448.260                   3.495           0.000            
       3.500         446.400                   3.500           0.000            
       3.505         448.260                   3.505           0.000            
       3.510         448.260                   3.510           0.000            
       3.515         448.260                   3.515           0.000            
       3.520         451.980                   3.520           0.000            
       3.525         453.840            ************.***    ********.**         
       3.530         457.500            ************.***    ********.**         
       3.535         448.350            ************.***    ********.**         
       3.540         452.010            ************.***    ********.**         
       3.545         453.840            ************.***    ********.**         
       3.550         453.840            ************.***    ********.**         
       3.555         452.010            ************.***    ********.**         
       3.560         457.500            ************.***    ********.**         
       3.565         453.840            ************.***    ********.**         
       3.570         452.010            ************.***    ********.**         
       3.575         452.010            ************.***    ********.**         
       3.580         452.010            ************.***    ********.**         
       3.585         452.010            ************.***    ********.**         
       3.590         452.010            ************.***    ********.**         
       3.595         453.840            ************.***    ********.**         
       3.600         456.950            ************.***    ********.**         
       3.605         453.250            ************.***    ********.**         
       3.610         451.400            ************.***    ********.**         
       3.615         456.950            ************.***    ********.**         
       3.620         451.400            ************.***    ********.**         
       3.625         453.250            ************.***    ********.**         
