File: run   12.05.20  04:18:51
Comment: run
                    P1Y374-L                                P1Y373-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       2.995        1657.370                   2.995           0.000            
       3.000        1637.500                   3.000           0.000            
       3.005        1604.750                   3.005           0.000            
       3.010        1578.550                   3.010           0.000            
       3.015        1552.350                   3.015           0.000            
       3.020        1513.050                   3.020           0.000            
       3.025        1480.300                   3.025           0.000            
       3.030        1441.000                   3.030           0.000            
       3.035        1408.250                   3.035           0.000            
       3.040        1375.500                   3.040           0.000            
       3.045        1342.750                   3.045           0.000            
       3.050        1303.450                   3.050           0.000            
       3.055        1257.600                   3.055           0.000            
       3.060        1211.750                   3.060           0.000            
       3.065        1159.350                   3.065           0.000            
       3.070        1100.400                   3.070           0.000            
       3.075        1057.500                   3.075           0.000            
       3.080         998.280                   3.080           0.000            
       3.085         939.060                   3.085           0.000            
       3.090         871.380                   3.090           0.000            
       3.095         803.700                   3.095           0.000            
       3.100         744.480                   3.100           0.000            
       3.105         672.570                   3.105           0.000            
       3.110         609.120                   3.110           0.000            
       3.115         532.980                   3.115           0.000            
       3.120         461.070                   3.120           0.000            
       3.125         401.850                   3.125           0.000            
       3.130         338.400                   3.130           0.000            
       3.135         279.180                   3.135           0.000            
       3.140         224.190                   3.140           0.000            
       3.145         181.890                   3.145           0.000            
       3.150         142.500                   3.150           0.000            
       3.155         104.880                   3.155           0.000            
       3.160          72.390                   3.160           0.000            
       3.165          17.100                   3.165           0.000            
       3.170           9.690                   3.170           0.000            
       3.175           0.000                   3.175           0.000            
       3.180           0.000                   3.180           0.000            
       3.185           0.000                   3.185           0.000            
       3.190           0.000                   3.190           0.000            
       3.195           0.000                   3.195           0.000            
       3.200           0.000                   3.200           0.000            
       3.205           0.000                   3.205           0.000            
       3.210           0.000                   3.210           0.000            
       3.215           0.000                   3.215           0.000            
       3.220           0.000                   3.220           0.000            
       3.225           0.000                   3.225           0.000            
       3.230           0.000                   3.230           0.000            
       3.235           0.000                   3.235           0.000            
       3.240           0.000                   3.240           0.000            
       3.245           0.000                   3.245           0.000            
       3.250           0.000                   3.250           2.490            
       3.255           0.000                   3.255           0.000            
       3.260           0.000                   3.260           2.490            
       3.265           0.000                   3.265           4.980            
       3.270           0.000                   3.270           2.490            
       3.275           0.000                   3.275           7.500            
       3.280           0.000                   3.280           2.490            
       3.285           0.000                   3.285           4.980            
       3.290           0.000                   3.290           2.490            
       3.295           0.000                   3.295           7.500            
       3.300           0.000                   3.300          42.930            
       3.305           0.000                   3.305         104.940            
       3.310           0.000                   3.310         190.800            
       3.315           0.000                   3.315         290.970            
       3.320           0.000                   3.320         429.300            
       3.325           0.000                   3.325         605.790            
       3.330           0.000                   3.330         763.200            
       3.335           0.000                   3.335         853.830            
       3.340           0.000                   3.340         877.680            
       3.345           0.000                   3.345         872.910            
       3.350           0.000                   3.350         891.990            
       3.355           0.000                   3.355         920.610            
       3.360           0.000                   3.360        1006.470            
       3.365           0.000                   3.365        1120.950            
       3.370           0.000                   3.370        1192.500            
       3.375           0.000                   3.375        1235.460            
       3.380           0.000                   3.380        1298.280            
       3.385           0.000                   3.385        1368.080            
       3.390           0.000                   3.390        1430.900            
       3.395           0.000                   3.395        1486.740            
       3.400           0.000                   3.400        1535.600            
       3.405           0.000                   3.405        1577.480            
       3.410           0.000                   3.410        1612.380            
       3.415           0.000                   3.415        1647.280            
       3.420           0.000                   3.420        1682.180            
       3.425           0.000                   3.425        1703.120            
       3.430           0.000                   3.430        1717.080            
       3.435           0.000                   3.435        1731.040            
       3.440           0.000                   3.440        1745.000            
       3.445           0.000                   3.445        1738.020            
       3.450           0.000                   3.450        1735.000            
       3.455           0.000                   3.455        1707.240            
       3.460           0.000                   3.460        1672.540            
       3.465           0.000                   3.465        1644.780            
       3.470           0.000                   3.470        1610.080            
       3.475           0.000                   3.475        1575.380            
       3.480           0.000                   3.480        1526.800            
       3.485           0.000                   3.485        1478.220            
       3.490           0.000                   3.490        1443.520            
       3.495           0.000                   3.495        1401.880            
       3.500           0.000                   3.500        1360.240            
       3.505           0.000                   3.505        1318.600            
       3.510           0.000                   3.510        1283.900            
       3.515           0.000                   3.515        1235.320            
       3.520           0.000                   3.520        1179.800            
       3.525           0.000                   3.525        1125.000            
       3.530           0.000                   3.530        1062.000            
       3.535           0.000                   3.535         981.000            
       3.540           0.000                   3.540         895.500            
       3.545           0.000                   3.545         796.500            
       3.550           0.000                   3.550         715.500            
       3.555           0.000                   3.555         621.000            
       3.560           0.000                   3.560         535.500            
       3.565           0.000                   3.565         441.000            
       3.570           0.000                   3.570         364.500            
       3.575           0.000                   3.575         283.500            
       3.580           0.000                   3.580         225.000            
       3.585           0.000                   3.585         166.500            
       3.590           0.000                   3.590         108.000            
       3.595           0.000                   3.595          76.500            
       3.600           2.480                   3.600          47.500            
       3.605           0.000                   3.605           0.000            
       3.610           0.000                   3.610           0.000            
       3.615           0.000                   3.615           0.000            
       3.620           0.000                   3.620           0.000            
       3.625           2.480                   3.625           0.000            
       3.630           5.000                   3.630           0.000            
       3.635           5.000                   3.635           0.000            
       3.640           5.000                   3.640           0.000            
       3.645           7.480                   3.645           0.000            
       3.650          10.000                   3.650           0.000            
       3.655           7.480                   3.655           0.000            
       3.660           7.480                   3.660           0.000            
       3.665          10.000                   3.665           0.000            
       3.670           5.000                   3.670           0.000            
       3.675           9.720                   3.675           0.000            
       3.680           4.860                   3.680           0.000            
       3.685          82.620                   3.685           0.000            
       3.690         179.820                   3.690           0.000            
       3.695         296.460                   3.695           0.000            
       3.700         451.980                   3.700           0.000            
       3.705         665.820                   3.705           0.000            
       3.710         869.940                   3.710           0.000            
       3.715         996.300                   3.715           0.000            
       3.720        1035.180                   3.720           0.000            
       3.725        1030.320                   3.725           0.000            
       3.730        1035.180                   3.730           0.000            
       3.735        1088.640                   3.735           0.000            
       3.740        1156.680                   3.740           0.000            
       3.745        1215.000                   3.745           0.000            
       3.750        1254.770                   3.750           0.000            
       3.755        1295.030                   3.755           0.000            
       3.760        1348.710                   3.760           0.000            
       3.765        1409.100                   3.765           0.000            
       3.770        1469.490                   3.770           0.000            
       3.775        1516.460                   3.775           0.000            
       3.780        1543.300                   3.780           0.000            
       3.785        1583.560                   3.785           0.000            
       3.790        1603.690                   3.790           0.000            
       3.795        1623.820                   3.795           0.000            
       3.800        1650.660                   3.800           0.000            
       3.805        1664.080                   3.805           0.000            
       3.810        1670.790                   3.810           0.000            
       3.815        1677.500                   3.815           0.000            
       3.820        1670.790                   3.820           0.000            
       3.825        1672.500                   3.825           0.000            
       3.830        1639.050                   3.830           0.000            
       3.835        1625.670                   3.835           0.000            
       3.840        1598.910                   3.840           0.000            
       3.845        1565.460                   3.845           0.000            
       3.850        1538.700                   3.850           0.000            
       3.855        1498.560                   3.855           0.000            
       3.860        1471.800                   3.860           0.000            
       3.865        1431.660                   3.865           0.000            
       3.870        1391.520                   3.870           0.000            
       3.875        1358.070                   3.875           0.000            
       3.880        1324.620                   3.880           0.000            
       3.885        1284.480                   3.885           0.000            
       3.890        1244.340                   3.890           0.000            
       3.895        1190.820                   3.895           0.000            
       3.900        1145.000                   3.900           0.000            
       3.905        1076.300                   3.905           0.000            
       3.910        1025.920                   3.910           0.000            
       3.915         961.800                   3.915           0.000            
       3.920         911.420                   3.920           0.000            
       3.925         842.720                   3.925           0.000            
       3.930         778.600                   3.930           0.000            
       3.935         714.480                   3.935           0.000            
       3.940         645.780                   3.940           0.000            
       3.945         581.660                   3.945           0.000            
       3.950         508.380                   3.950           0.000            
       3.955         439.680                   3.955           0.000            
       3.960         375.560                   3.960           0.000            
       3.965         316.020                   3.965           0.000            
       3.970         265.640                   3.970           0.000            
       3.975         222.500                   3.975           0.000            
       3.980         179.780                   3.980           0.000            
       3.985         144.180                   3.985           0.000            
       3.990         106.800                   3.990           0.000            
       3.995          81.880                   3.995           0.000            
       4.000          59.630                   4.000           0.000            
       4.005          16.910                   4.005           0.000            
       4.010           1.780                   4.010           0.000            
       4.015           0.000                   4.015           0.000            
       4.020           0.000                   4.020           0.000            
       4.025           0.000                   4.025           0.000            
       4.030           0.000                   4.030           0.000            
       4.035           0.000                   4.035           0.000            
       4.040           0.000                   4.040           0.000            
       4.045           0.000                   4.045           0.000            
       4.050           0.000                   4.050           0.000            
       4.055           0.000                   4.055           0.000            
       4.060           0.000                   4.060           0.000            
       4.065           0.000                   4.065           0.000            
       4.070           0.000                   4.070           5.000            
       4.075           0.000                   4.075           2.480            
       4.080           0.000                   4.080           0.000            
       4.085           0.000                   4.085           2.480            
       4.090           0.000                   4.090           2.480            
       4.095           0.000                   4.095           7.480            
       4.100           0.000                   4.100           5.000            
       4.105           0.000                   4.105           7.480            
       4.110           0.000                   4.110          10.000            
       4.115           0.000                   4.115           7.480            
       4.120           0.000                   4.120           2.480            
       4.125           0.000                   4.125           0.000            
       4.130           0.000                   4.130          35.840            
       4.135           0.000                   4.135         117.760            
       4.140           0.000                   4.140         215.040            
       4.145           0.000                   4.145         343.040            
       4.150           0.000                   4.150         522.240            
       4.155           0.000                   4.155         716.800            
       4.160           0.000                   4.160         870.400            
       4.165           0.000                   4.165         962.560            
       4.170           0.000                   4.170         983.040            
       4.175           0.000                   4.175         993.280            
       4.180           0.000                   4.180        1024.000            
       4.185           0.000                   4.185        1116.160            
       4.190           0.000                   4.190        1213.440            
       4.195           0.000                   4.195        1280.000            
       4.200           0.000                   4.200        1320.120            
       4.205           0.000                   4.205        1381.680            
       4.210           0.000                   4.210        1456.920            
       4.215           0.000                   4.215        1518.480            
       4.220           0.000                   4.220        1566.360            
       4.225           0.000                   4.225        1607.400            
       4.230           0.000                   4.230        1621.080            
       4.235           0.000                   4.235        1648.440            
       4.240           0.000                   4.240        1668.960            
       4.245           0.000                   4.245        1675.800            
       4.250           0.000                   4.250        1689.480            
       4.255           0.000                   4.255        1703.160            
       4.260           0.000                   4.260        1710.000            
       4.265           0.000                   4.265        1696.320            
       4.270           0.000                   4.270        1689.480            
       4.275           0.000                   4.275        1680.000            
       4.280           0.000                   4.280        1639.680            
       4.285           0.000                   4.285        1619.520            
       4.290           0.000                   4.290        1585.920            
       4.295           0.000                   4.295        1559.040            
       4.300           0.000                   4.300        1532.160            
       4.305           0.000                   4.305        1491.840            
       4.310           0.000                   4.310        1451.520            
       4.315           0.000                   4.315        1417.920            
       4.320           0.000                   4.320        1384.320            
       4.325           0.000                   4.325        1344.000            
       4.330           0.000                   4.330        1310.400            
       4.335           0.000                   4.335        1256.640            
       4.340           0.000                   4.340        1209.600            
       4.345           0.000                   4.345        1162.560            
       4.350           0.000                   4.350        1120.000            
       4.355           0.000                   4.355        1048.320            
       4.360           0.000                   4.360         994.560            
       4.365           0.000                   4.365         927.360            
       4.370           0.000                   4.370         851.200            
       4.375           0.000                   4.375         775.040            
       4.380           0.000                   4.380         707.840            
       4.385           0.000                   4.385         627.200            
       4.390           0.000                   4.390         560.000            
       4.395           0.000                   4.395         479.360            
       4.400           0.000                   4.400         398.720            
       4.405           0.000                   4.405         322.560            
       4.410           0.000                   4.410         259.840            
       4.415           0.000                   4.415         197.120            
       4.420           0.000                   4.420         156.800            
       4.425           0.000                   4.425         127.500            
       4.430           0.000                   4.430          92.310            
       4.435           0.000                   4.435          62.220            
       4.440           0.000                   4.440          24.990            
       4.445           0.000                   4.445          12.240            
       4.450           5.000                   4.450           4.590            
       4.455           5.000                   4.455           0.000            
       4.460           2.480                   4.460           0.000            
       4.465           2.480                   4.465           0.000            
       4.470           7.480                   4.470           0.000            
       4.475           7.480                   4.475           0.000            
       4.480           5.000                   4.480           0.000            
       4.485           7.480                   4.485           0.000            
       4.490          10.000                   4.490           0.000            
       4.495          10.000                   4.495           0.000            
       4.500          17.920                   4.500           0.000            
       4.505           8.960                   4.505           0.000            
       4.510           8.960                   4.510           0.000            
       4.515          13.440                   4.515           0.000            
       4.520          35.840                   4.520           0.000            
       4.525         125.440                   4.525           0.000            
       4.530         228.480                   4.530           0.000            
       4.535         340.480                   4.535           0.000            
       4.540         497.280                   4.540           0.000            
       4.545         716.800                   4.545           0.000            
       4.550         940.800                   4.550           0.000            
       4.555        1079.680                   4.555           0.000            
       4.560        1120.000                   4.560           0.000            
       4.565        1106.560                   4.565           0.000            
       4.570        1111.040                   4.570           0.000            
       4.575        1144.500                   4.575           0.000            
       4.580        1229.520                   4.580           0.000            
       4.585        1294.920                   4.585           0.000            
       4.590        1334.160                   4.590           0.000            
       4.595        1386.480                   4.595           0.000            
       4.600        1438.800                   4.600           0.000            
       4.605        1504.200                   4.605           0.000            
       4.610        1536.900                   4.610           0.000            
       4.615        1563.060                   4.615           0.000            
       4.620        1576.140                   4.620           0.000            
       4.625        1595.760                   4.625           0.000            
       4.630        1615.380                   4.630           0.000            
       4.635        1621.920                   4.635           0.000            
       4.640        1628.460                   4.640           0.000            
       4.645        1635.000                   4.645           0.000            
       4.650        1630.000                   4.650           0.000            
       4.655        1597.400                   4.655           0.000            
       4.660        1577.840                   4.660           0.000            
       4.665        1551.760                   4.665           0.000            
       4.670        1519.160                   4.670           0.000            
       4.675        1486.560                   4.675           0.000            
       4.680        1453.960                   4.680           0.000            
       4.685        1408.320                   4.685           0.000            
       4.690        1369.200                   4.690           0.000            
       4.695        1323.560                   4.695           0.000            
       4.700        1284.440                   4.700           0.000            
       4.705        1251.840                   4.705           0.000            
       4.710        1212.720                   4.710           0.000            
       4.715        1173.600                   4.715           0.000            
       4.720        1134.480                   4.720           0.000            
       4.725        1100.000                   4.725           0.000            
       4.730        1051.600                   4.730           0.000            
       4.735         998.800                   4.735           0.000            
       4.740         954.800                   4.740           0.000            
       4.745         906.400                   4.745           0.000            
       4.750         849.200                   4.750           0.000            
       4.755         796.400                   4.755           0.000            
       4.760         739.200                   4.760           0.000            
       4.765         682.000                   4.765           0.000            
       4.770         629.200                   4.770           0.000            
       4.775         572.000                   4.775           0.000            
       4.780         514.800                   4.780           0.000            
       4.785         453.200                   4.785           0.000            
       4.790         391.600                   4.790           0.000            
       4.795         338.800                   4.795           0.000            
       4.800         295.000                   4.800           0.000            
       4.805         237.180                   4.805           0.000            
       4.810         192.340                   4.810           0.000            
       4.815         152.220                   4.815           0.000            
       4.820         121.540                   4.820           0.000            
       4.825          96.760                   4.825           0.000            
       4.830          67.260                   4.830           0.000            
       4.835          22.420                   4.835           0.000            
       4.840          11.800                   4.840           0.000            
       4.845           2.360                   4.845           0.000            
       4.850           0.000                   4.850           0.000            
       4.855           0.000                   4.855           0.000            
       4.860           0.000                   4.860           0.000            
       4.865           0.000                   4.865           0.000            
       4.870           0.000                   4.870           0.000            
       4.875           0.000                   4.875           0.000            
       4.880           0.000                   4.880           0.000            
       4.885           0.000                   4.885           0.000            
       4.890           0.000                   4.890           0.000            
       4.895           0.000                   4.895           0.000            
       4.900           0.000                   4.900           0.000            
       4.905           0.000                   4.905           0.000            
       4.910           0.000                   4.910           0.000            
       4.915           0.000                   4.915           2.490            
       4.920           0.000                   4.920           0.000            
       4.925           2.500                   4.925           7.500            
       4.930           0.000                   4.930           7.500            
       4.935           0.000                   4.935           7.500            
       4.940           0.000                   4.940           7.500            
       4.945           5.000                   4.945           7.500            
       4.950           2.500                   4.950          10.640            
       4.955           0.000                   4.955          10.640            
       4.960           0.000                   4.960          10.640            
       4.965           0.000                   4.965          10.640            
       4.970           0.000                   4.970          31.920            
       4.975           0.000                   4.975         111.720            
       4.980           0.000                   4.980         207.480            
       4.985           0.000                   4.985         335.160            
       4.990           0.000                   4.990         526.680            
       4.995           0.000                   4.995         776.720            
       5.000           0.000                   5.000        1005.480            
       5.005           0.000                   5.005        1159.760            
       5.010           0.000                   5.010        1223.600            
       5.015           0.000                   5.015        1266.160            
       5.020           0.000                   5.020        1330.000            
       5.025           4.980                   5.025        1438.800            
       5.030           4.980                   5.030        1504.800            
       5.035           0.000                   5.035        1531.200            
       5.040           0.000                   5.040        1557.600            
       5.045           0.000                   5.045        1597.200            
       5.050           0.000                   5.050        1623.600            
       5.055           2.490                   5.055        1636.800            
       5.060           2.490                   5.060        1650.000            
       5.065           0.000                   5.065        1636.800            
       5.070           0.000                   5.070        1617.000            
       5.075           0.000                   5.075        1577.400            
       5.080           0.000                   5.080        1557.600            
       5.085           7.500                   5.085        1557.600            
       5.090           4.980                   5.090        1531.200            
       5.095           4.980                   5.095        1511.400            
       5.100           5.000                   5.100        1490.000            
       5.105           0.000                   5.105        1460.200            
       5.110           0.000                   5.110        1424.440            
       5.115           2.500                   5.115        1394.640            
       5.120           0.000                   5.120        1358.880            
       5.125           0.000                   5.125        1329.080            
       5.130           5.000                   5.130        1287.360            
       5.135           2.500                   5.135        1251.600            
       5.140           0.000                   5.140        1209.880            
       5.145           2.500                   5.145        1168.160            
       5.150           5.000                   5.150        1132.400            
       5.155           2.500                   5.155        1084.720            
       5.160           0.000                   5.160        1043.000            
       5.165           5.000                   5.165        1007.240            
       5.170           2.500                   5.170         959.560            
       5.175           4.980                   5.175         932.500            
       5.180           7.500                   5.180         884.010            
       5.185           0.000                   5.185         839.250            
       5.190           0.000                   5.190         801.950            
       5.195           0.000                   5.195         768.380            
       5.200           0.000                   5.200         727.350            
       5.205           0.000                   5.205         690.050            
       5.210           0.000                   5.210         656.480            
       5.215           0.000                   5.215         622.910            
       5.220           0.000                   5.220         585.610            
       5.225           0.000                   5.225         566.960            
       5.230           0.000                   5.230         537.120            
       5.235           0.000                   5.235         514.740            
       5.240           2.490                   5.240         484.900            
       5.245           0.000                   5.245         473.710            
       5.250           7.480                   5.250         457.500            
       5.255           2.480                   5.255         437.370            
       5.260           2.480                   5.260         420.900            
       5.265           2.480                   5.265         406.260            
       5.270           2.480                   5.270         393.450            
       5.275           2.480                   5.275         378.810            
       5.280           5.000                   5.280         369.660            
       5.285           7.480                   5.285         364.170            
       5.290           7.480                   5.290         358.680            
       5.295           7.480                   5.295         358.680            
       5.300          10.000                   5.300         345.870            
       5.305          10.000                   5.305         351.360            
       5.310          10.000                   5.310         345.870            
       5.315           7.480                   5.315         345.870            
       5.320          10.000                   5.320         349.530            
       5.325          14.980                   5.325         357.120            
       5.330          14.980                   5.330         357.120            
       5.335          14.980                   5.335         372.000            
       5.340           9.630                   5.340         375.720            
       5.345          11.770                   5.345         375.720            
       5.350           7.490                   5.350         383.160            
       5.355           7.490                   5.355         392.460            
       5.360           9.630                   5.360         401.760            
       5.365           4.280                   5.365         407.340            
       5.370           7.490                   5.370         418.500            
       5.375           9.630                   5.375         429.660            
       5.380          44.940                   5.380         440.820            
       5.385         109.140                   5.385         446.400            
       5.390         174.410                   5.390         453.840            
       5.395         267.500                   5.395         465.000            
       5.400         362.810                   5.400         472.500            
       5.405         472.150                   5.405         466.830            
       5.410         606.340                   5.410         472.500            
       5.415         735.560                   5.415         461.160            
       5.420         854.840                   5.420         451.710            
       5.425         949.270                   5.425         430.920            
       5.430        1028.790                   5.430         406.350            
       5.435        1078.490                   5.435         383.670            
       5.440        1118.250                   5.440         359.100            
       5.445        1162.980                   5.445         326.970            
       5.450        1217.650                   5.450         296.730            
       5.455        1242.500                   5.455         253.260            
       5.460        1232.560                   5.460         228.690            
       5.465        1232.560                   5.465         189.000            
       5.470        1227.590                   5.470         154.980            
       5.475        1245.970                   5.475         135.000            
       5.480        1256.310                   5.480          97.200            
       5.485        1276.990                   5.485          72.360            
       5.490        1282.160                   5.490          24.840            
       5.495        1282.160                   5.495           0.000            
       5.500        1292.500                   5.500           0.000            
       5.505        1282.160                   5.505           0.000            
       5.510        1276.990                   5.510           0.000            
       5.515        1266.650                   5.515           0.000            
       5.520        1261.480                   5.520           2.160            
       5.525        1251.140                   5.525           0.000            
       5.530        1240.800                   5.530           2.160            
       5.535        1235.630                   5.535           0.000            
       5.540        1220.120                   5.540           0.000            
       5.545        1204.610                   5.545           0.000            
       5.550        1197.500                   5.550           0.000            
       5.555        1168.760                   5.555           0.000            
       5.560        1154.390                   5.560           0.000            
       5.565        1125.650                   5.565           0.000            
       5.570        1101.700                   5.570           0.000            
       5.575        1077.750                   5.575           0.000            
       5.580        1049.010                   5.580           0.000            
       5.585        1015.480                   5.585           0.000            
       5.590         981.950                   5.590           0.000            
       5.595         953.210                   5.595           0.000            
       5.600         924.470                   5.600           0.000            
       5.605         890.940                   5.605           0.000            
       5.610         862.200                   5.610           0.000            
       5.615         833.460                   5.615           0.000            
       5.620         809.510                   5.620           0.000            
       5.625         790.000                   5.625           0.000            
       5.630         758.400                   5.630           0.000            
       5.635         739.440                   5.635           0.000            
       5.640         717.320                   5.640           0.000            
       5.645         695.200                   5.645           0.000            
       5.650         673.080                   5.650           0.000            
       5.655         657.280                   5.655           0.000            
       5.660         638.320                   5.660           0.000            
       5.665         622.520                   5.665           0.000            
       5.670         609.880                   5.670           0.000            
       5.675         597.240                   5.675           0.000            
       5.680         578.280                   5.680           0.000            
       5.685         575.120                   5.685           0.000            
       5.690         568.800                   5.690           0.000            
       5.695         559.320                   5.695           0.000            
       5.700         548.250                   5.700           0.000            
       5.705         543.150                   5.705           0.000            
       5.710         540.600                   5.710           0.000            
       5.715         540.600                   5.715           0.000            
       5.720         543.150                   5.720           0.000            
       5.725         543.150                   5.725           0.000            
       5.730         548.250                   5.730           0.000            
       5.735         553.350                   5.735           0.000            
       5.740         566.100                   5.740           0.000            
       5.745         573.750                   5.745           0.000            
       5.750         583.950                   5.750           0.000            
       5.755         599.250                   5.755           0.000            
       5.760         609.450                   5.760           0.000            
       5.765         622.200                   5.765           0.000            
       5.770         637.500                   5.770           0.000            
