File: ulsf1   13.11.19  02:47:41
Comment: ulsf1
                    P1V325-L                                P1V322-R                                
Time[secs]          Force[N]            Time[secs]          Force[N]            
       3.655         476.710            ************.***    ********.**         
       3.660         468.990            ************.***    ********.**         
       3.665         467.060            ************.***    ********.**         
       3.670         463.200            ************.***    ********.**         
       3.675         470.000            ************.***    ********.**         
       3.680         458.720            ************.***    ********.**         
       3.685         464.360            ************.***    ********.**         
       3.690         458.720            ************.***    ********.**         
       3.695         458.720            ************.***    ********.**         
       3.700         458.720            ************.***    ********.**         
       3.705         456.840            ************.***    ********.**         
       3.710         464.360            ************.***    ********.**         
       3.715         458.720            ************.***    ********.**         
       3.720         462.480            ************.***    ********.**         
       3.725         456.840            ************.***    ********.**         
       3.730         456.840            ************.***    ********.**         
       3.735         458.720            ************.***    ********.**         
       3.740         456.840            ************.***    ********.**         
       3.745         456.840            ************.***    ********.**         
